02/10/2018 00:00:00	8,74	90	144.629,74
03/10/2018 00:00:00	5,32	104	62.181,49
04/10/2018 00:00:00	3,50	111	6.802,07
05/10/2018 00:00:00	4,16	237	17.025,36
06/10/2018 00:00:00	7,09	299	75.891,77
07/10/2018 00:00:00	7,28	43	113.392,72
08/10/2018 00:00:00	6,84	98	84.051,44
09/10/2018 00:00:00	3,82	110	12.741,79
10/10/2018 00:00:00	8,03	168	107.875,62
11/10/2018 00:00:00	9,32	196	158.720,63
12/10/2018 00:00:00	9,16	157	208.949,71
13/10/2018 00:00:00	11,18	202	188.693,38
14/10/2018 00:00:00	7,23	272	85.408,71
15/10/2018 00:00:00	6,82	113	95.730,98
16/10/2018 00:00:00	2,50	58	142,17
17/10/2018 00:00:00	3,40	114	9.386,23
18/10/2018 00:00:00	7,10	40	124.061,78
19/10/2018 00:00:00	8,46	53	190.363,76
20/10/2018 00:00:00	9,00	75	205.036,57
21/10/2018 00:00:00	6,55	96	66.983,44
22/10/2018 00:00:00	11,33	73	252.903,56
23/10/2018 00:00:00	8,84	83	177.375,87
24/10/2018 00:00:00	4,27	108	29.862,60
25/10/2018 00:00:00	4,39	116	32.868,69
26/10/2018 00:00:00	5,50	57	44.020,68
27/10/2018 00:00:00	7,09	346	55.776,15
28/10/2018 00:00:00	6,74	4	60.924,03
29/10/2018 00:00:00	5,73	259	50.240,79
30/10/2018 00:00:00	5,49	265	60.053,69
31/10/2018 00:00:00	4,16	276	21.909,98
01/11/2018 00:00:00	6,13	243	98.884,00
02/11/2018 00:00:00	3,46	303	32.358,48
03/11/2018 00:00:00	2,24	220	899,56
04/11/2018 00:00:00	6,03	161	74.980,87
05/11/2018 00:00:00	9,07	276	163.341,36
06/11/2018 00:00:00	13,69	204	271.486,76
07/11/2018 00:00:00	9,06	227	164.164,94
08/11/2018 00:00:00	8,72	180	159.322,98
09/11/2018 00:00:00	14,10	205	255.618,22
10/11/2018 00:00:00	14,88	227	317.499,67
11/11/2018 00:00:00	8,30	218	124.534,08
12/11/2018 00:00:00	3,70	242	15.617,98
13/11/2018 00:00:00	3,76	126	19.661,81
14/11/2018 00:00:00	6,08	140	76.471,44
15/11/2018 00:00:00	5,33	123	56.054,45
16/11/2018 00:00:00	6,16	129	49.895,98
17/11/2018 00:00:00	8,19	117	125.468,32
18/11/2018 00:00:00	6,11	86	66.505,94
19/11/2018 00:00:00	4,93	101	35.867,55
20/11/2018 00:00:00	3,09	69	5.714,31
21/11/2018 00:00:00	5,76	168	54.513,67
22/11/2018 00:00:00	6,71	156	102.794,97
23/11/2018 00:00:00	8,61	204	115.042,82
24/11/2018 00:00:00	6,55	195	65.242,83
25/11/2018 00:00:00	4,17	150	35.562,52
26/11/2018 00:00:00	5,76	264	55.601,42
27/11/2018 00:00:00	9,60	188	166.471,73
28/11/2018 00:00:00	9,43	165	201.635,80
29/11/2018 00:00:00	9,72	219	176.267,63
30/11/2018 00:00:00	8,03	234	113.804,68
01/12/2018 00:00:00	12,37	211	271.838,24
02/12/2018 00:00:00	12,81	202	256.892,77
03/12/2018 00:00:00	9,63	219	146.851,71
04/12/2018 00:00:00	5,81	167	50.972,44
05/12/2018 00:00:00	9,72	204	164.934,58
06/12/2018 00:00:00	7,52	229	83.927,91
07/12/2018 00:00:00	8,46	249	169.058,07
08/12/2018 00:00:00	6,76	231	78.431,22
09/12/2018 00:00:00	3,20	280	26.130,98
10/12/2018 00:00:00	7,19	109	125.255,27
11/12/2018 00:00:00	5,93	219	51.999,70
12/12/2018 00:00:00	7,12	177	106.619,93
13/12/2018 00:00:00	10,00	285	181.383,77
14/12/2018 00:00:00	6,71	218	84.257,28
15/12/2018 00:00:00	11,53	216	223.189,65
16/12/2018 00:00:00	9,17	236	167.882,75
17/12/2018 00:00:00	8,84	173	152.201,58
18/12/2018 00:00:00	12,07	201	270.634,80
